subject,loop,start_time,end_time,EXG0_mean,EXG0_std,EXG0_var,EXG0_skew,EXG0_kurtosis,EXG0_hjorth_activity,EXG0_hjorth_mobility,EXG0_hjorth_complexity,EXG0_delta,EXG0_theta,EXG0_alpha,EXG0_beta,EXG0_gamma,EXG1_mean,EXG1_std,EXG1_var,EXG1_skew,EXG1_kurtosis,EXG1_hjorth_activity,EXG1_hjorth_mobility,EXG1_hjorth_complexity,EXG1_delta,EXG1_theta,EXG1_alpha,EXG1_beta,EXG1_gamma,label
sultan,1,18.98,84.972,83848823.01002671,1577957593.4088042,2.489950166596505e+18,0.4936137157944264,0.30963486666821183,2.489950166596505e+18,0.3882518130050498,1.5218588580862922,7.418599637911104e+16,1.560244235797113e+17,8.899814364228482e+16,1.1860345816780974e+17,47907940386.99408,-83848823.01002674,1577957593.408804,2.4899501665965046e+18,-0.4936137157944269,0.30963486666821316,2.4899501665965046e+18,0.38825181300504985,1.521858858086291,7.418599637911104e+16,1.560244235797113e+17,8.899814364228482e+16,1.1860345816780974e+17,47907940386.994255,belakang
sultan,2,84.976,85.972,84516938.2850393,1451675170.546488,2.1073608007811753e+18,0.7329941679033893,0.10740636225460598,2.1073608007811753e+18,0.28948035637255487,1.3366527226905651,2.504901184235056e+16,3.477570676318627e+16,1.0581466191132843e+17,3.849077233361628e+16,38328432024.18941,-84516938.28503928,1451675170.546488,2.1073608007811753e+18,-0.7329941679033893,0.10740636225460598,2.1073608007811753e+18,0.28948035637255487,1.3366527226905651,2.504901184235056e+16,3.4775706763186264e+16,1.0581466191132845e+17,3.849077233361629e+16,38328432024.19155,belakang
sultan,2,85.976,86.972,-46186179.061439045,1849288520.4401696,3.4198680318317916e+18,0.2572504648204646,-0.7323307729037425,3.4198680318317916e+18,0.34820843593856077,1.2103619259127145,1.4663499730515366e+17,9.009013927984275e+16,9.400267077671203e+16,1.1881436597207104e+17,30541856222.656765,46186179.06143903,1849288520.4401696,3.4198680318317916e+18,-0.2572504648204647,-0.7323307729037425,3.4198680318317916e+18,0.34820843593856077,1.2103619259127147,1.466349973051537e+17,9.009013927984277e+16,9.400267077671202e+16,1.1881436597207106e+17,30541856222.659058,belakang
sultan,2,86.976,87.972,1774343.0149939423,1348267127.824166,1.817824247971226e+18,-0.02876744167121091,-0.22823244835032552,1.817824247971226e+18,0.33424152613378183,1.3084791576814687,1.2160305501346672e+17,1.0607551622789368e+17,2.9125082848083436e+16,4.3043221412984184e+16,35078051633.785965,-1774343.0149939498,1348267127.824166,1.817824247971226e+18,0.028767441671210883,-0.22823244835032552,1.817824247971226e+18,0.33424152613378183,1.3084791576814687,1.2160305501346669e+17,1.0607551622789366e+17,2.912508284808343e+16,4.304322141298419e+16,35078051633.78486,belakang
sultan,2,87.976,88.972,-40034479.74028653,1390200806.9334939,1.9326582835985372e+18,-0.3417076462083039,0.8868490461513288,1.9326582835985372e+18,0.3324645011011373,1.3262310608748202,1.0978679404299635e+17,1.9288213851662998e+17,1.4636351307687098e+17,4.848622538155194e+16,67903986978.41289,40034479.740286514,1390200806.9334939,1.9326582835985375e+18,0.34170764620830385,0.8868490461513283,1.9326582835985375e+18,0.33246450110113723,1.3262310608748205,1.0978679404299635e+17,1.9288213851662998e+17,1.4636351307687098e+17,4.848622538155194e+16,67903986978.41472,belakang
sultan,2,88.976,89.972,-3248713.320048691,1526513238.0831883,2.3302426660432205e+18,0.5459032939491514,0.14417244805597473,2.3302426660432205e+18,0.3249490983790842,1.3129233412895436,2.536918631044563e+16,9.721819878304278e+16,8.315262524760122e+16,7.262533936492984e+16,36833316515.43559,3248713.3200486605,1526513238.0831883,2.3302426660432205e+18,-0.5459032939491513,0.14417244805597473,2.3302426660432205e+18,0.3249490983790842,1.3129233412895436,2.536918631044564e+16,9.721819878304277e+16,8.315262524760123e+16,7.262533936492984e+16,36833316515.43384,belakang
sultan,2,89.976,90.972,5813580.05530513,1435008958.422737,2.0592507107535084e+18,0.7451047256438512,0.6257366215242053,2.0592507107535084e+18,0.3378849352526797,1.2595147718262925,6.129656246175568e+16,4.8090539158627224e+16,4.897092237243109e+16,3.517522123065906e+16,29112853570.743614,-5813580.055305146,1435008958.4227371,2.0592507107535086e+18,-0.7451047256438511,0.6257366215242048,2.0592507107535086e+18,0.3378849352526797,1.2595147718262925,6.129656246175568e+16,4.809053915862722e+16,4.897092237243109e+16,3.5175221230659052e+16,29112853570.742863,belakang
sultan,2,90.976,156.968,55987516.524598435,1334465746.0898502,1.7807988274871404e+18,0.6389814483589951,-0.42514859501317703,1.7807988274871404e+18,0.4049924200532402,2.364521639643454,2.0092110589226784e+16,7.90422441031464e+16,5.840336479540448e+16,5.711672436339821e+16,171486160993.4782,-55987516.52459841,1334465746.08985,1.7807988274871398e+18,-0.6389814483589954,-0.42514859501317614,1.7807988274871398e+18,0.40499242005324027,2.364521639643453,2.0092110589226788e+16,7.904224410314637e+16,5.840336479540446e+16,5.711672436339821e+16,171486160993.4745,belakang
sultan,3,156.972,157.968,-115809989.4338369,1335530499.3681667,1.7836417147425846e+18,0.3529783915607459,-0.5383209768687962,1.7836417147425846e+18,0.34802735787290545,1.3176464760801248,8.751691297666187e+16,3.402322869365353e+16,7.656743814891722e+16,5.533485796281919e+16,28622936830.44888,115809989.43383689,1335530499.3681667,1.7836417147425846e+18,-0.3529783915607459,-0.5383209768687962,1.7836417147425846e+18,0.34802735787290545,1.3176464760801248,8.751691297666186e+16,3.4023228693653536e+16,7.656743814891722e+16,5.533485796281919e+16,28622936830.449326,belakang
sultan,3,157.972,158.968,67579031.98989658,1507059775.0243058,2.271229165496311e+18,0.36169408218810956,-0.7165951917028743,2.271229165496311e+18,0.34350862383781733,1.2915669827576814,7.29655804971191e+16,9.155966572865589e+16,1.4381260354162467e+17,8.818427256078202e+16,26001203973.62356,-67579031.98989657,1507059775.0243058,2.271229165496311e+18,-0.3616940821881095,-0.7165951917028743,2.271229165496311e+18,0.34350862383781733,1.291566982757681,7.29655804971191e+16,9.155966572865589e+16,1.4381260354162466e+17,8.818427256078202e+16,26001203973.61845,belakang
sultan,3,158.972,159.968,43907816.08770876,1385706775.1281922,1.920183266636174e+18,0.21823749334187728,-0.5564290838861332,1.920183266636174e+18,0.35281665393312756,1.2360465922753054,4.513405599691043e+16,7.055457802237675e+16,1.8122456670982344e+16,5.3039696587269864e+16,25561707999.938995,-43907816.087708734,1385706775.1281922,1.920183266636174e+18,-0.21823749334187728,-0.5564290838861332,1.920183266636174e+18,0.35281665393312756,1.2360465922753054,4.513405599691043e+16,7.055457802237677e+16,1.8122456670982344e+16,5.3039696587269864e+16,25561707999.940613,belakang
sultan,3,159.972,160.968,-41883967.7371441,1815849595.6762443,3.29730975411758e+18,1.2932583039388807,2.7650569140092456,3.29730975411758e+18,0.3279936191260803,1.358186008526937,8.910299427552202e+16,1.5240324538361962e+17,6.134759207756418e+16,8.644728756140014e+16,69462885254.90994,41883967.73714409,1815849595.6762443,3.29730975411758e+18,-1.293258303938881,2.7650569140092465,3.29730975411758e+18,0.3279936191260803,1.358186008526937,8.910299427552203e+16,1.5240324538361965e+17,6.134759207756416e+16,8.644728756140014e+16,69462885254.90948,belakang
sultan,3,160.972,161.968,-63486953.86754448,1725230841.1132417,2.976421455128303e+18,-0.05476581614787835,-0.590202864485835,2.976421455128303e+18,0.3670042482358788,1.2070713275783085,7.694283150034558e+16,1.3609199908877112e+17,1.2247692862919483e+17,1.1788142623476859e+17,73128871638.4015,63486953.867544465,1725230841.1132417,2.976421455128303e+18,0.05476581614787838,-0.590202864485835,2.976421455128303e+18,0.3670042482358788,1.2070713275783085,7.69428315003456e+16,1.3609199908877112e+17,1.224769286291948e+17,1.1788142623476859e+17,73128871638.40173,belakang
sultan,3,161.972,162.968,-55057486.4106492,1874950562.7180815,3.51543961263685e+18,0.9378923634054951,0.5068383759799571,3.51543961263685e+18,0.2913700161714824,1.3741153975292133,1.0227426565144994e+17,1.498077002554775e+17,2.4785206208598854e+17,7.225928701808003e+16,29039008216.990917,55057486.41064917,1874950562.7180815,3.51543961263685e+18,-0.9378923634054951,0.5068383759799575,3.51543961263685e+18,0.29137001617148234,1.3741153975292135,1.0227426565144997e+17,1.498077002554775e+17,2.4785206208598854e+17,7.225928701808003e+16,29039008216.991817,belakang
sultan,3,162.972,228.964,-19281861.935120188,1754889463.673608,3.079637029712644e+18,0.7545774849624888,0.7297067570870128,3.079637029712644e+18,0.34165140911203445,1.3046091570796876,7.333171444429325e+16,1.1815891578173277e+17,5.758039066741607e+16,6.2048212446370344e+16,40121260467.95009,19281861.935120203,1754889463.673608,3.079637029712644e+18,-0.7545774849624887,0.7297067570870128,3.079637029712644e+18,0.34165140911203445,1.3046091570796876,7.333171444429325e+16,1.1815891578173278e+17,5.758039066741607e+16,6.2048212446370344e+16,40121260467.94542,belakang
