subject,loop,start_time,end_time,EXG0_mean,EXG0_std,EXG0_var,EXG0_skew,EXG0_kurtosis,EXG0_hjorth_activity,EXG0_hjorth_mobility,EXG0_hjorth_complexity,EXG0_delta,EXG0_theta,EXG0_alpha,EXG0_beta,EXG0_gamma,EXG1_mean,EXG1_std,EXG1_var,EXG1_skew,EXG1_kurtosis,EXG1_hjorth_activity,EXG1_hjorth_mobility,EXG1_hjorth_complexity,EXG1_delta,EXG1_theta,EXG1_alpha,EXG1_beta,EXG1_gamma,cca_corr_f8,cca_corr_f10,cca_corr_f12,cca_corr_f15,cca_corr_f20,cca_corr_f30,label
fahri,1.0,40.0,40.996,1899966.2883425264,11389463.672227256,129719882740984.36,-0.9464954586550577,-0.5391932510894315,129719882740984.36,0.03575312799892707,11.067411110630397,8499038527518.047,75876896970.13339,47556829973.200905,33136747554.583874,33772.72106753889,-1899966.2883425264,11389463.672227256,129719882740984.36,0.946495458655058,-0.5391932510894302,129719882740984.36,0.03575312799892709,11.067411110630397,8499038527518.047,75876896970.13339,47556829973.20084,33136747554.583893,33772.72106752798,0.07478125273399704,0.06412172783483638,0.06292968179206468,0.024224660082855502,0.05381774460675108,0.023142320548674808,kiri
fahri,1.0,41.0,41.996,4095192.61582205,2686343.1711936025,7216439633418.5,0.22035512679501743,-0.3480850982577266,7216439633418.5,0.21654715953933243,1.8580922163585816,776356998065.9077,311009211146.821,122319500912.09421,78170148793.07166,8640.44555309805,-4095192.6158220503,2686343.1711936025,7216439633418.5,-0.22035512679501668,-0.34808509825772793,7216439633418.5,0.21654715953933235,1.8580922163585825,776356998065.9078,311009211146.8209,122319500912.09416,78170148793.07167,8640.44555309572,0.07594929484089136,0.1428166139025219,0.16801703457711956,0.04846257134099949,0.19213835305173008,0.0024729991113597778,kiri
fahri,1.0,42.0,42.996,-283408.1806533804,2574599.4633242707,6628562396549.623,0.14326760309663972,0.4475419296464298,6628562396549.623,0.1832252577829318,2.1863929769764767,633474433912.7896,296532866632.3509,107327736947.30563,67369977894.176476,14653.700935084224,283408.18065338035,2574599.463324271,6628562396549.624,-0.14326760309663977,0.44754192964642847,6628562396549.624,0.18322525778293178,2.1863929769764776,633474433912.7896,296532866632.3509,107327736947.30562,67369977894.176476,14653.700935090093,0.09556199979313888,0.17716565284956712,0.14879786102495637,0.07354092941224998,0.07957285660419285,0.021098680847255996,kiri
fahri,1.0,43.0,108.992,-141134.14316812993,1840063.0630763737,3385832076098.0063,-0.3090681081553831,-0.3865836550979207,3385832076098.0063,0.23360030694480682,2.0078011338633823,370136915792.20557,225672304772.37274,110190394919.23286,28572466251.423878,4028.079752539901,141134.14316812987,1840063.0630763734,3385832076098.006,0.30906810815538316,-0.38658365509791937,3385832076098.006,0.23360030694480682,2.0078011338633828,370136915792.20557,225672304772.37274,110190394919.23286,28572466251.42387,4028.079752540898,0.10584803573498952,0.20983065179585966,0.07312293306923584,0.05668548291639192,0.09281305622368478,0.005335851054519475,kiri
fahri,2.0,108.996,109.992,191578.37459297036,2600554.6102250167,6762884280762.588,-0.13397391576782997,-0.17247030642875627,6762884280762.588,0.25182039231849906,1.7404373919001095,442533546083.4591,441988102882.0194,29785190630.13793,122676626141.02603,7019.504504219332,-191578.37459297036,2600554.6102250167,6762884280762.588,0.13397391576783022,-0.17247030642875627,6762884280762.588,0.25182039231849906,1.74043739190011,442533546083.4592,441988102882.01953,29785190630.13793,122676626141.02606,7019.504504222172,0.09004252353499073,0.1943626036648556,0.11023576942864269,0.17597531742698494,0.2729457610861909,0.01812968771370458,kiri
fahri,2.0,109.996,110.992,-203483.36355603297,2090296.187471434,4369338151357.6123,-0.2778549468182272,-0.49812840980177553,4369338151357.6123,0.2587165244117227,1.5402142073137184,102281408681.86282,268793510025.18182,251909950629.54745,65906233933.439156,4407.16455931133,203483.36355603283,2090296.187471434,4369338151357.613,0.27785494681822726,-0.49812840980177553,4369338151357.613,0.2587165244117227,1.5402142073137184,102281408681.86282,268793510025.18182,251909950629.54745,65906233933.439186,4407.164559312914,0.27822181323009393,0.16066311868174282,0.2500546721581034,0.23237578856454855,0.1759293257199072,0.0126810815492547,kiri
fahri,2.0,110.996,111.992,304949.7060923834,2244675.1509116837,5038566533120.39,-0.22342008418371254,0.25987358463485855,5038566533120.39,0.26428172619913937,1.4764105785472348,418140440157.7297,140791624911.87265,139557708253.10248,81601192875.56584,4600.268844883415,-304949.70609238336,2244675.1509116837,5038566533120.39,0.22342008418371317,0.25987358463485766,5038566533120.39,0.26428172619913937,1.4764105785472348,418140440157.7296,140791624911.8725,139557708253.10226,81601192875.56577,4600.268844869744,0.16530438534529754,0.14959457257848474,0.302894522769809,0.17622352297332539,0.051830111746584966,0.0068314370442118634,kiri
fahri,2.0,111.996,112.992,2107031.3762644273,2388596.688579119,5705394140691.133,0.08173694025463756,-0.8827937567209219,5705394140691.133,0.15269259274579977,2.3914402619405184,1024336660849.1224,534843556082.86444,53979293861.07379,18085388954.170788,9302.145946589959,-2107031.376264428,2388596.688579119,5705394140691.133,-0.08173694025463675,-0.8827937567209223,5705394140691.133,0.15269259274579974,2.3914402619405184,1024336660849.1226,534843556082.8644,53979293861.073746,18085388954.170784,9302.145946597668,0.04754136992406381,0.11478104349230397,0.026149934281524376,0.08759957507175355,0.012935164269926008,0.003667409815922796,kiri
fahri,2.0,112.996,113.992,-2114183.5876625683,2694842.5211117407,7262176213591.884,0.12942116073438162,0.44004342249533845,7262176213591.884,0.18080172575887266,1.9418273112936293,401991104205.834,314877775387.2161,218328222935.86905,51602313916.36082,10230.597874094648,2114183.5876625683,2694842.5211117407,7262176213591.884,-0.1294211607343817,0.44004342249533845,7262176213591.884,0.18080172575887263,1.94182731129363,401991104205.834,314877775387.21606,218328222935.86896,51602313916.3608,10230.597874099898,0.16355091935109992,0.12036343006879927,0.1540883637531611,0.08290469157573407,0.07931879181487121,0.022092670899183438,kiri
fahri,2.0,113.996,114.992,-157586.75704074305,2557068.057672646,6538597051569.758,-0.3270582488331169,-0.6557107950975456,6538597051569.758,0.18046568451328304,2.1005017642785235,306713679612.6935,684081724950.6188,80648941484.35812,44170627260.85088,7349.395746845301,157586.757040743,2557068.057672646,6538597051569.757,0.3270582488331171,-0.6557107950975447,6538597051569.757,0.18046568451328304,2.1005017642785235,306713679612.69354,684081724950.6188,80648941484.35815,44170627260.85087,7349.395746847096,0.1152124904613343,0.17571220596978895,0.11089958250457822,0.14341581278957577,0.07991010123337391,0.026325881592978797,kiri
fahri,2.0,114.996,180.988,-250848.3763618889,4236357.983862831,17946728967438.355,-0.2564284799467402,-0.6767674075537475,17946728967438.355,0.14889748089418123,3.988128806059268,1468865000477.4688,286753828821.2263,553055891190.5669,139391622220.82907,16007.410284035173,250848.37636188866,4236357.983862832,17946728967438.36,0.2564284799467401,-0.6767674075537475,17946728967438.36,0.14889748089418123,3.9881288060592666,1468865000477.4688,286753828821.2264,553055891190.5667,139391622220.829,16007.410284033114,0.18545592159026117,0.16878690017965678,0.17800524132344103,0.11761690533754818,0.06852090399934005,0.026250115641387954,kiri
fahri,3.0,180.992,181.988,-1277079.7791837733,4491202.410409091,20170899091264.426,-0.21511652116610258,-0.5774146743860293,20170899091264.426,0.13478326213048183,2.898679238784568,1357660384480.6873,307938681643.87396,129440955247.90591,72380197790.2913,8749.70005640934,1277079.7791837724,4491202.410409091,20170899091264.426,0.21511652116610322,-0.5774146743860293,20170899091264.426,0.13478326213048183,2.898679238784568,1357660384480.6873,307938681643.8739,129440955247.90584,72380197790.2913,8749.700056406733,0.07170598707277516,0.16448609177221557,0.02149153054493177,0.1889258940934152,0.09547780689162674,0.02373099545830851,kiri
fahri,3.0,181.992,182.988,511068.83521245874,2512030.3148878245,6310296302915.422,-0.2500030128188708,-0.8064629456114099,6310296302915.422,0.142698554573571,2.5928524579506895,1411685562320.3198,235599102680.70526,41204759259.45459,27964809785.811954,3327.395944683128,-511068.83521245874,2512030.314887824,6310296302915.42,0.25000301281887094,-0.8064629456114085,6310296302915.42,0.14269855457357103,2.592852457950688,1411685562320.32,235599102680.70517,41204759259.454575,27964809785.811966,3327.395944683802,0.05494752491796166,0.11045747626981142,0.10697687361587192,0.11582616847500976,0.1411421360982798,0.0017644908209486078,kiri
fahri,3.0,182.992,183.988,493902.3214556229,3266508.038978693,10670074768712.428,0.9364542588823042,0.2856622040410324,10670074768712.428,0.14201007197207202,2.5369487477285784,1395283867657.9539,43466543588.55615,282543097350.5611,47714382148.21432,4806.768515295069,-493902.3214556229,3266508.038978693,10670074768712.428,-0.9364542588823038,0.2856622040410324,10670074768712.428,0.14201007197207202,2.5369487477285784,1395283867657.9539,43466543588.55615,282543097350.56116,47714382148.2143,4806.768515291709,0.046408485406125057,0.2331053383415701,0.06555504636295222,0.019383834069206726,0.0216260653711972,0.006186928050415906,kiri
fahri,3.0,183.992,184.988,-1818734.5724445046,2267381.3213708964,5141018056501.632,0.06788862074564254,-0.12951613957946861,5141018056501.632,0.27341734936156337,1.490908596847873,226396179254.38165,296513564802.5622,248794374728.0485,32812722845.980824,2975.747700258384,1818734.572444505,2267381.3213708964,5141018056501.632,-0.06788862074564289,-0.12951613957946728,5141018056501.632,0.2734173493615634,1.4909085968478724,226396179254.38177,296513564802.56226,248794374728.04868,32812722845.98081,2975.7477002609303,0.06041860617586792,0.23760632578856486,0.0979609648779203,0.2752622344736469,0.169060934274086,0.005380514798378841,kiri
fahri,3.0,184.992,185.988,1228267.384135031,2657637.3422148526,7063036242734.824,0.6527463543989259,-0.34454348911045285,7063036242734.824,0.19090432733103563,1.8792193870323037,605934042717.061,81661666994.54022,183829557975.34964,50884674458.75767,7552.449570553991,-1228267.384135031,2657637.3422148526,7063036242734.824,-0.6527463543989259,-0.3445434891104524,7063036242734.824,0.19090432733103563,1.8792193870323037,605934042717.0612,81661666994.54024,183829557975.34964,50884674458.75767,7552.449570551807,0.2218068830645811,0.2859483195138175,0.1035286674143159,0.1286193143674931,0.07136686613272285,0.010978806736820744,kiri
fahri,3.0,185.992,186.988,1327019.107678795,2786208.178828365,7762956015770.075,0.2762663621824194,-0.5622120785036779,7762956015770.075,0.14922740872073684,2.5255955785733835,757737172602.1711,77120923553.73259,208713508776.42523,49880863213.55119,6226.841578522635,-1327019.1076787957,2786208.178828365,7762956015770.076,-0.2762663621824197,-0.562212078503677,7762956015770.076,0.14922740872073684,2.525595578573382,757737172602.1716,77120923553.7326,208713508776.4252,49880863213.55118,6226.841578530435,0.16575765058743658,0.26395505672829683,0.14222169180248645,0.03072828736169701,0.08453389803335266,0.020424916003540804,kiri
fahri,3.0,186.992,252.984,578081.5705261555,2204121.2641568375,4858150547108.336,0.12436215315827441,-0.6981963250729177,4858150547108.336,0.1835449316847827,3.484901136977841,906588936103.9835,226909421762.05304,183525307961.87894,48268683925.88772,3820.7146299775773,-578081.5705261555,2204121.2641568375,4858150547108.336,-0.12436215315827451,-0.6981963250729168,4858150547108.336,0.18354493168478273,3.484901136977837,906588936103.9838,226909421762.05316,183525307961.87888,48268683925.88773,3820.7146299734277,0.05908904133002991,0.2110562348682791,0.11215008869385114,0.057398277623513,0.13762436539375975,0.022373649389713875,kiri
fahri,4.0,252.988,253.984,123232.4221015487,2467639.764418908,6089246006941.403,0.3266638668261455,-0.3678661263237717,6089246006941.403,0.21873403905211644,1.6429653964478215,341815955905.1506,247546789050.68683,205801259417.15826,25159262938.158085,4165.009497895716,-123232.42210154864,2467639.764418908,6089246006941.402,-0.3266638668261456,-0.36786612632377214,6089246006941.402,0.21873403905211647,1.6429653964478212,341815955905.1504,247546789050.68677,205801259417.15826,25159262938.158077,4165.009497896665,0.11560798120991503,0.31732080175561517,0.17907219002195368,0.18298081796171706,0.0846892767384271,0.006578190484091809,kiri
fahri,4.0,253.988,254.984,-325662.0009783887,1825894.0470113372,3333889070911.4395,0.30208594705765773,0.6042867294496532,3333889070911.4395,0.2516503807563544,1.5656325521776193,565125982388.48,237063744364.94742,97342610153.08084,54764794953.88727,4773.366287123616,325662.00097838865,1825894.047011337,3333889070911.439,-0.3020859470576577,0.6042867294496546,3333889070911.439,0.2516503807563544,1.5656325521776193,565125982388.4799,237063744364.94742,97342610153.08084,54764794953.887245,4773.366287131724,0.0326944980860436,0.025557435241508438,0.22023482318901091,0.23106341260368923,0.08563488033316041,0.01186098137475724,kiri
fahri,4.0,254.988,255.984,275684.53254995984,1888046.0314959127,3564717817047.465,-0.2804146937265017,-0.43961084952986607,3564717817047.465,0.3023699865563952,1.4757488723165537,101211016276.22736,156860529254.92087,211144396045.99393,76118610557.20193,3577.118132483988,-275684.53254995984,1888046.0314959127,3564717817047.465,0.28041469372650163,-0.43961084952986607,3564717817047.465,0.3023699865563952,1.4757488723165535,101211016276.22736,156860529254.92084,211144396045.9939,76118610557.20193,3577.1181324903187,0.04124062014976294,0.321732448059345,0.10030953576024366,0.10310713562639892,0.12484123784757742,0.003891214051427961,kiri
fahri,4.0,255.988,256.984,-1437430.8464707255,2499951.541345965,6249757709078.066,0.5038267587267233,0.044939519705837316,6249757709078.066,0.18858854034747694,2.0155423487151385,795700413058.5635,255099943236.33246,110320948432.57072,43182788725.96531,9044.898965265098,1437430.8464707257,2499951.5413459647,6249757709078.064,-0.5038267587267234,0.04493951970583865,6249757709078.064,0.18858854034747696,2.0155423487151385,795700413058.5635,255099943236.33246,110320948432.57076,43182788725.965324,9044.898965263139,0.018791258142354356,0.29834922175655415,0.1475566424478154,0.12380438154772525,0.021964860787726283,0.014110420509327952,kiri
fahri,4.0,256.988,257.984,1509726.3379799682,2837993.6510071093,8054207963156.662,-0.19842947879584824,-0.6917709621837353,8054207963156.662,0.16539125612184355,2.383752356952542,872023009519.0624,281072833082.8309,137903890923.37677,74169357330.50134,4673.777865403441,-1509726.3379799677,2837993.6510071093,8054207963156.663,0.1984294787958478,-0.6917709621837358,8054207963156.663,0.16539125612184355,2.3837523569525416,872023009519.0623,281072833082.8309,137903890923.37677,74169357330.50136,4673.777865398864,0.07854393302374044,0.16772216800395381,0.07878699420948992,0.10702430688469847,0.045607637176343536,0.011257955740580871,kiri
fahri,4.0,257.988,258.984,448854.3075133063,2780005.785207796,7728432165788.814,0.36940477670773847,-0.148420911969267,7728432165788.814,0.19273614666773609,1.9233463706147105,636292466021.1016,229078346967.7854,335951201096.9189,75788861819.31184,7005.22946576378,-448854.3075133064,2780005.785207796,7728432165788.813,-0.36940477670773825,-0.14842091196926743,7728432165788.813,0.19273614666773609,1.9233463706147103,636292466021.1016,229078346967.7854,335951201096.9189,75788861819.31183,7005.229465763332,0.05225243610639562,0.24153307364384055,0.037258528262608615,0.1839122496899349,0.060112713314277505,0.017265872907881487,kiri
fahri,4.0,258.988,324.98,2759926.295611943,3110996.6530238464,9678300175125.576,-0.011440736013348033,-0.9178446211313398,9678300175125.576,0.1908498898239681,2.931980486741867,1633005861195.374,151127123255.43365,179444205108.53113,91505405061.30408,8348.14713267532,-2759926.2956119436,3110996.6530238464,9678300175125.576,0.011440736013348494,-0.9178446211313394,9678300175125.576,0.19084988982396814,2.931980486741866,1633005861195.3738,151127123255.43378,179444205108.53137,91505405061.30418,8348.147132672455,0.08825460700107905,0.12651556447621895,0.09773704936725812,0.053460601219863846,0.09183103994296259,0.017145693115108294,kiri
fahri,5.0,324.984,325.98,3084733.1998261786,2813345.8590644915,7914914922715.322,0.272369703696581,-0.9317067840560971,7914914922715.322,0.15118662818897616,2.6760455814950874,963657638359.3179,142047558181.8471,79646572743.22226,47511877153.08157,10107.964223800693,-3084733.199826179,2813345.8590644924,7914914922715.326,-0.2723697036965813,-0.9317067840560975,7914914922715.326,0.1511866281889761,2.6760455814950888,963657638359.3181,142047558181.8471,79646572743.22226,47511877153.08157,10107.964223804487,0.06853429390385661,0.04641014492794515,0.09391099845077412,0.08899430686189282,0.05555187486821642,0.01387828652468054,kiri
fahri,5.0,325.984,326.98,-814781.6265023696,2023755.377384406,4095585827492.3,-0.25743894061983896,0.5541242704588649,4095585827492.3,0.266792108387341,1.489671818161332,229230766760.90396,120125215040.41805,58832976903.84149,99956343499.87529,7598.2848630372655,814781.6265023694,2023755.377384406,4095585827492.3,0.257438940619839,0.5541242704588645,4095585827492.3,0.266792108387341,1.4896718181613322,229230766760.90393,120125215040.41805,58832976903.84148,99956343499.87532,7598.284863049842,0.05609322119152155,0.10335876770656967,0.27266781841129223,0.16966376288469834,0.16331892357027233,0.004882338000508778,kiri
fahri,5.0,326.984,327.98,-932303.7106253253,2054756.780959301,4222025428898.229,0.037178917015306734,-0.5127982604921302,4222025428898.229,0.22039062447717225,1.850852358253486,299548885888.4722,173360254564.71802,45478403783.992516,26687804575.26539,7219.3191688880415,932303.7106253252,2054756.780959301,4222025428898.229,-0.037178917015306796,-0.5127982604921311,4222025428898.229,0.22039062447717225,1.8508523582534857,299548885888.47217,173360254564.71793,45478403783.99252,26687804575.265408,7219.319168888485,0.05671897392299439,0.11124594840421559,0.09256601544528091,0.09449060873013011,0.19075575730355782,0.0073932639502448695,kiri
fahri,5.0,327.984,328.98,919408.4441766585,2495038.2215542644,6225215727016.667,-0.376429442931183,-0.052883891911047254,6225215727016.667,0.19284615343295858,1.7148347501414651,1020789488266.671,789524806932.3352,362352739971.3783,60474151040.17186,5713.4592833356255,-919408.4441766584,2495038.2215542644,6225215727016.666,0.37642944293118275,-0.0528838919110477,6225215727016.666,0.19284615343295858,1.7148347501414658,1020789488266.671,789524806932.3352,362352739971.3783,60474151040.17185,5713.459283334398,0.0805292266845993,0.3619242101749813,0.042202348390533405,0.18099638114277575,0.10030780241192519,0.004984265680204668,kiri
fahri,5.0,328.984,329.98,-206413.45005461675,2503478.698215271,6267405592417.628,-0.36753426030612985,-0.30126926568257506,6267405592417.628,0.24562412437291237,1.5201038339659438,423573904549.6628,321085227008.80634,138017068340.27277,35580862642.77103,8926.653933475405,206413.45005461664,2503478.698215271,6267405592417.628,0.3675342603061298,-0.30126926568257595,6267405592417.628,0.24562412437291234,1.5201038339659438,423573904549.6628,321085227008.8063,138017068340.2727,35580862642.77103,8926.653933470838,0.06718417775180456,0.24436975878922948,0.29310097085501524,0.1295760115761505,0.08566827607222381,0.009095227134633087,kiri
fahri,5.0,329.984,330.98,-560907.3571157226,1912421.8679689884,3657357401085.995,-0.32397989175182423,-0.9595491812319636,3657357401085.995,0.2457952435446578,1.5499190636724511,434431031082.6163,160101883937.0667,233987671736.97403,44455096226.01621,6923.166658814729,560907.3571157226,1912421.8679689884,3657357401085.9946,0.3239798917518242,-0.9595491812319632,3657357401085.9946,0.24579524354465782,1.5499190636724507,434431031082.6163,160101883937.06665,233987671736.97397,44455096226.016205,6923.1666588121025,0.22797047029457732,0.3063844129009066,0.1500309332026755,0.11714768362499971,0.10528863824634715,0.0148192300611396,kiri
fahri,5.0,330.984,36.976,-139987902.55259594,1717366193.5146265,2.949346642626918e+18,0.32738367383649786,-0.3192637926094406,2.949346642626918e+18,0.31089536772715815,1.4690746703833057,2.1912158432581613e+17,1.3111238764381053e+17,9.336508435479306e+16,8.050142156993982e+16,23888097407.43209,139987902.552596,1717366193.5146265,2.949346642626918e+18,-0.3273836738364979,-0.31926379260944104,2.949346642626918e+18,0.31089536772715815,1.4690746703833055,2.1912158432581606e+17,1.3111238764381053e+17,9.336508435479306e+16,8.05014215699398e+16,23888097407.424286,0.09462201418177937,0.3761391478575948,0.1887421147483786,0.23819414194280997,0.06965898297636214,0.014054516507939594,kiri
sultan,1.0,36.98,37.976,-13040435.957357422,1649209586.473505,2.7198922601161093e+18,0.6841400400730822,0.24812567142392927,2.7198922601161093e+18,0.3377230871591587,1.1787476765857823,7.128181327588387e+16,8.848429182890917e+16,2.1583905946146323e+17,1.3582782614351352e+17,34067345439.383656,13040435.957357422,1649209586.473505,2.7198922601161093e+18,-0.6841400400730822,0.24812567142392927,2.7198922601161093e+18,0.3377230871591587,1.1787476765857823,7.128181327588387e+16,8.848429182890917e+16,2.1583905946146323e+17,1.3582782614351352e+17,34067345439.385754,0.22121181261712827,0.3909702756430846,0.18304972077650572,0.278493482664312,0.09712590105255929,0.007159355278541814,kiri
sultan,1.0,37.98,38.976,24984773.198081806,1806499857.3927085,3.2634417347598766e+18,0.3027278762909676,-0.44088037836897964,3.2634417347598766e+18,0.2923874777487326,1.2897055204295802,4.046011379986201e+16,2.8645935416685814e+17,1.3846395414553827e+17,8.998733383988088e+16,33347496267.124004,-24984773.198081825,1806499857.3927085,3.2634417347598766e+18,-0.30272787629096753,-0.44088037836897964,3.2634417347598766e+18,0.2923874777487326,1.2897055204295802,4.0460113799862e+16,2.8645935416685814e+17,1.3846395414553827e+17,8.99873338398809e+16,33347496267.12877,0.27068596874492973,0.026733430494238104,0.1964167544153736,0.37125972104868155,0.05309214738223496,0.013492940848605263,kiri
sultan,1.0,38.98,39.976,33912897.85008359,1908772907.6868742,3.6434140131194045e+18,0.21502025567143393,-0.7687248067330676,3.6434140131194045e+18,0.34803484752298747,1.2232245284474268,1.4122122407485635e+17,9.365287831128746e+16,3.271622440809788e+17,1.1788035217822043e+17,45540379352.86737,-33912897.85008359,1908772907.6868742,3.6434140131194045e+18,-0.215020255671434,-0.7687248067330681,3.6434140131194045e+18,0.3480348475229875,1.2232245284474266,1.4122122407485638e+17,9.365287831128746e+16,3.2716224408097875e+17,1.1788035217822042e+17,45540379352.866066,0.06794920977417288,0.3392353462119701,0.18690509947842046,0.13631437255556708,0.22956805448841447,0.013619973164730728,kiri
sultan,1.0,39.98,40.976,-119661590.16503103,2065585294.2348194,4.2666426077591455e+18,0.5083734512114153,0.10395035004303654,4.2666426077591455e+18,0.3579190318380122,1.2364015362830987,1.5161498628574317e+17,3.6925938030987136e+17,1.2826756279621824e+17,2.0926098639734314e+17,61447782232.97237,119661590.16503103,2065585294.2348194,4.2666426077591455e+18,-0.5083734512114153,0.10395035004303654,4.2666426077591455e+18,0.3579190318380122,1.2364015362830987,1.5161498628574314e+17,3.692593803098713e+17,1.2826756279621827e+17,2.0926098639734314e+17,61447782232.966995,0.26627463477540136,0.1065058979052519,0.12794091567823346,0.280694824512667,0.34464146387032707,0.015717530736278598,kiri
sultan,1.0,40.98,41.976,174813911.49711558,1760283589.473313,3.098598315369051e+18,-0.05426560728126295,0.4242569679550958,3.098598315369051e+18,0.32829700811428414,1.2823584560219128,1.5923108669679155e+17,1.2906335197470288e+17,2.0308054510023315e+17,1.2644584502003262e+17,27945096431.859375,-174813911.49711558,1760283589.473313,3.098598315369051e+18,0.05426560728126293,0.42425696795509626,3.098598315369051e+18,0.3282970081142841,1.282358456021913,1.592310866967916e+17,1.290633519747029e+17,2.0308054510023315e+17,1.2644584502003264e+17,27945096431.863754,0.07414860745788915,0.024958935506184977,0.16884448059676413,0.21865311056738465,0.1272318396017147,0.00886058893826618,kiri
sultan,1.0,41.98,42.976,-35596.596278381345,1404017790.170844,1.9712659551162204e+18,0.3191483849011839,-0.2563886663456927,1.9712659551162204e+18,0.3321590878052312,1.3460916587683103,3.92689006379109e+16,5155954175418054.0,1.4835948071607616e+17,3.663090778588e+16,19456018033.460304,35596.596278381345,1404017790.170844,1.9712659551162207e+18,-0.31914838490118375,-0.25638866634569357,1.9712659551162207e+18,0.3321590878052312,1.3460916587683103,3.926890063791089e+16,5155954175418054.0,1.4835948071607613e+17,3.663090778588e+16,19456018033.46094,0.1650163036441404,0.2129370398699599,0.09075223243137524,0.14966863362026586,0.41675309850145864,0.0033677852760580717,kiri
sultan,1.0,42.98,108.972,29717669.39827499,1267618130.766526,1.6068557254480212e+18,0.15848204456226914,-0.6608754974419813,1.6068557254480212e+18,0.39201533085917967,1.9444953140163888,2.2897659769440772e+16,6.758962778302007e+16,3.2380583326499412e+16,6.016954919464288e+16,74973916656.93457,-29717669.39827501,1267618130.766526,1.6068557254480212e+18,-0.15848204456226916,-0.6608754974419808,1.6068557254480212e+18,0.39201533085917967,1.9444953140163888,2.289765976944077e+16,6.7589627783020056e+16,3.2380583326499404e+16,6.016954919464288e+16,74973916656.93497,0.1857921697461336,0.0944897850311718,0.12879795932981813,0.23380301614356797,0.24040110816235577,0.03245869186099924,kiri
sultan,2.0,108.976,109.972,-145829921.87767673,1969232447.419645,3.877876431970365e+18,0.6227276514285565,0.6213895734761308,3.877876431970365e+18,0.36257939155934227,1.2553694472217527,1.0792940464092109e+17,1.7895538651544506e+17,1.0291446472213373e+17,1.6412312249680288e+17,26942407846.81159,145829921.87767673,1969232447.419645,3.877876431970365e+18,-0.6227276514285567,0.6213895734761308,3.877876431970365e+18,0.36257939155934227,1.2553694472217527,1.0792940464092109e+17,1.7895538651544506e+17,1.0291446472213373e+17,1.6412312249680285e+17,26942407846.811905,0.03630914545522888,0.15842501552390215,0.0820129625948573,0.043638131453294905,0.3140163619416646,0.00431729733024831,kiri
sultan,2.0,109.976,110.972,186076414.70173466,1771327189.6973975,3.13760001296128e+18,-0.02241151773873329,-0.5112671908740665,3.13760001296128e+18,0.3847400190794045,1.1980298110725855,1.0429364725935998e+17,7.792957646109048e+16,3.641633999460345e+16,8.860916680885008e+16,50237027194.38336,-186076414.70173466,1771327189.6973975,3.13760001296128e+18,0.022411517738733313,-0.5112671908740665,3.13760001296128e+18,0.3847400190794045,1.1980298110725855,1.0429364725935998e+17,7.792957646109048e+16,3.641633999460345e+16,8.86091668088501e+16,50237027194.38455,0.1400525120971833,0.046791405415883495,0.2137095719481757,0.19648490217894887,0.5506550259275875,0.015547344891256604,kiri
sultan,2.0,110.976,111.972,76556075.59299563,2052023501.6642041,4.2108004513822223e+18,0.788963317624991,1.6323501460175542,4.2108004513822223e+18,0.3306652232806596,1.2703142429689553,6.357285617294476e+16,1.0585341525140528e+17,1.982944723059668e+17,9.326420072621453e+16,49470824974.13699,-76556075.59299557,2052023501.6642041,4.2108004513822223e+18,-0.7889633176249908,1.6323501460175533,4.2108004513822223e+18,0.3306652232806596,1.2703142429689553,6.357285617294475e+16,1.0585341525140528e+17,1.982944723059668e+17,9.326420072621453e+16,49470824974.13922,0.13729613240767102,0.34585059662073514,0.24030896807379137,0.0963307018391152,0.021220123276081245,0.004466202412349875,kiri
sultan,2.0,111.976,112.972,-72051769.94472724,1458787451.923779,2.1280608298902717e+18,0.5590944643844263,0.26734327121343693,2.1280608298902717e+18,0.31413037469002014,1.352242198219948,1.8431551604318742e+17,2.5239204558030147e+17,1.1664351266018026e+17,5.311275443428924e+16,50675484826.66754,72051769.94472724,1458787451.923779,2.128060829890272e+18,-0.5590944643844262,0.26734327121343693,2.128060829890272e+18,0.31413037469002014,1.352242198219948,1.843155160431874e+17,2.523920455803015e+17,1.1664351266018027e+17,5.311275443428924e+16,50675484826.66583,0.2598235143921265,0.1383645725373006,0.20766184644557972,0.29959558682944687,0.10640513749900714,0.014693460250777349,kiri
sultan,2.0,112.976,113.972,-11038992.957359176,1529838639.852424,2.3404062639855145e+18,-0.015498724334803753,-0.583007937774771,2.3404062639855145e+18,0.3536398719738759,1.2823853058502122,1.5479695242133238e+17,1.1131134336492107e+17,4.269815853626036e+16,7.89653114997751e+16,58037218074.52729,11038992.957359208,1529838639.852424,2.3404062639855145e+18,0.015498724334803558,-0.583007937774771,2.3404062639855145e+18,0.3536398719738759,1.2823853058502122,1.547969524213324e+17,1.1131134336492106e+17,4.269815853626038e+16,7.896531149977512e+16,58037218074.521164,0.05454114790117011,0.057884140375837924,0.1341408894413989,0.09060592235961126,0.07883177355538587,0.007555721144974083,kiri
