subject,loop,start_time,end_time,EXG0_mean,EXG0_std,EXG0_var,EXG0_skew,EXG0_kurtosis,EXG0_delta_bandpower,EXG0_theta_bandpower,EXG0_alpha_bandpower,EXG0_beta_bandpower,EXG0_hjorth_activity,EXG0_hjorth_mobility,EXG0_hjorth_complexity,EXG1_mean,EXG1_std,EXG1_var,EXG1_skew,EXG1_kurtosis,EXG1_delta_bandpower,EXG1_theta_bandpower,EXG1_alpha_bandpower,EXG1_beta_bandpower,EXG1_hjorth_activity,EXG1_hjorth_mobility,EXG1_hjorth_complexity,CCA_15.5Hz,CCA_13.5Hz,CCA_11.5Hz,CCA_9.5Hz,CCA_5.5Hz,CCA_7.5Hz,label
syarif,5,330.924,47.916,-948776.2480334004,498854357.4916321,2.4885566998838906e+17,-0.07156908707996651,4.851507143986398,3.303706585807829e+16,1.809666996104651e+16,4.256068113724405e+16,8.320999815035683e+16,2.4885566998838906e+17,0.35127251614526134,1.5457763788207675,948776.2480333982,498854357.4916321,2.488556699883891e+17,0.07156908707996641,4.851507143986395,3.303706585807828e+16,1.8096669961046508e+16,4.256068113724404e+16,8.320999815035682e+16,2.488556699883891e+17,0.35127251614526134,1.545776378820768,0.03996477307695901,0.028879238976159752,0.06306366630905326,0.08135177601866184,0.10987994507828949,0.08288984642859383,kiri
didan,1,47.92,119.912,-5732578.304816596,446021249.49654186,1.9893495500245642e+17,0.5055924883076628,-0.016863309860291942,2.4720992877836464e+16,4.033957113733268e+16,7.364021664995112e+16,1.2386965748179757e+17,1.9893495500245642e+17,0.3258797451606909,1.3128880723741074,5732578.304816596,446021249.49654186,1.9893495500245642e+17,-0.5055924883076628,-0.016863309860291942,2.4720992877836468e+16,4.033957113733267e+16,7.364021664995112e+16,1.238696574817976e+17,1.9893495500245642e+17,0.3258797451606909,1.3128880723741074,0.057192431914476004,0.12145283414751343,0.10874409291109516,0.21293244996675373,0.12224271689016718,0.13075747456261988,kiri
didan,2,119.916,191.908,-2632022.072387638,448269265.03651685,2.00945333976379e+17,0.5972973512011053,0.4619461485065588,2.3235196193107492e+16,2.641922528126213e+16,7.077692592700672e+16,7.281837372985309e+16,2.00945333976379e+17,0.3215252923672608,1.338578298979657,2632022.072387638,448269265.03651685,2.00945333976379e+17,-0.5972973512011053,0.4619461485065597,2.323519619310749e+16,2.6419225281262132e+16,7.077692592700672e+16,7.281837372985309e+16,2.00945333976379e+17,0.3215252923672608,1.338578298979657,0.056841910660954655,0.07314437045132662,0.044574760189029485,0.04012929796721683,0.08217986587253392,0.13072844272529288,kiri
didan,3,191.912,263.904,-99128.66646629605,511180319.044001,2.6130531857792666e+17,0.69524681988135,0.3370314750500216,4.501275965832385e+16,4.735528501603329e+16,4.330790960115648e+16,1.1177483873566568e+17,2.6130531857792666e+17,0.314872760398305,1.3537156513135045,99128.6664662928,511180319.0440009,2.613053185779266e+17,-0.6952468198813498,0.33703147505002296,4.501275965832385e+16,4.735528501603328e+16,4.330790960115646e+16,1.117748387356657e+17,2.613053185779266e+17,0.314872760398305,1.3537156513135047,0.07972210619717517,0.14045323965346904,0.0906821154389887,0.13576797384946535,0.1797595793592294,0.09581662848790129,kiri
didan,4,263.908,335.9,4760601.899596722,508493949.169172,2.5856609634166045e+17,0.7273010057693313,0.4270518646065966,2.781549678171633e+16,3.3840271061425624e+16,1.0644937314182709e+17,9.649361086673502e+16,2.5856609634166045e+17,0.3247088501027655,1.3378775423704183,-4760601.899596724,508493949.1691719,2.585660963416604e+17,-0.7273010057693314,0.4270518646065975,2.781549678171632e+16,3.3840271061425624e+16,1.0644937314182707e+17,9.649361086673504e+16,2.585660963416604e+17,0.32470885010276557,1.3378775423704181,0.027105725726719505,0.015412124267875079,0.08404856392915264,0.17329165542067437,0.11170356650881723,0.045011466722648365,kiri
didan,5,335.904,47.896,11500629.603023032,2002711798.2685761,4.010854546924154e+18,0.2169875766043923,0.27123181733270263,5.544510345888471e+17,6.684727661305626e+17,8.418944577348518e+17,1.6679522948609825e+18,4.010854546924154e+18,0.31098458512006616,1.5233806662228864,-11500629.60302303,2002711798.2685761,4.010854546924154e+18,-0.2169875766043923,0.2712318173327022,5.5445103458884704e+17,6.684727661305624e+17,8.418944577348518e+17,1.6679522948609825e+18,4.010854546924154e+18,0.31098458512006616,1.5233806662228864,0.1137313352764069,0.020152279730307747,0.06277263449055366,0.1924866234205078,0.10532693335300433,0.10172121075346871,kiri
subagja,1,47.9,119.892,16190731.139154116,1876860107.8422177,3.5226038644095007e+18,-0.19149964303436642,0.11992006285578949,5.707443927660547e+17,9.60519482644547e+17,1.3039771929944484e+18,1.406271256285663e+18,3.5226038644095007e+18,0.30328061206584106,1.43318410748158,-16190731.13915411,1876860107.8422177,3.5226038644095007e+18,0.19149964303436642,0.11992006285578949,5.7074439276605466e+17,9.60519482644547e+17,1.3039771929944481e+18,1.406271256285663e+18,3.5226038644095007e+18,0.30328061206584106,1.4331841074815799,0.06819221080978582,0.06692644746222781,0.07216331115814101,0.07346709070464819,0.0860817389709198,0.11776143537412702,kiri
subagja,2,119.896,191.888,3750056.8915755637,1850371333.1268318,3.423874070457568e+18,-0.061275468676428684,0.11401508431308116,5.34627672975059e+17,4.6316185450044166e+17,1.0078698253485018e+18,1.1529031506443941e+18,3.423874070457568e+18,0.3158785086678654,1.3873817768274632,-3750056.8915755725,1850371333.1268318,3.423874070457568e+18,0.061275468676428684,0.1140150843130816,5.34627672975059e+17,4.631618545004417e+17,1.0078698253485016e+18,1.152903150644394e+18,3.423874070457568e+18,0.3158785086678654,1.3873817768274632,0.12263737711771852,0.08529093611839951,0.03288470414523058,0.03634361501838681,0.09895376594810434,0.17153785904026936,kiri
subagja,3,191.892,263.884,8279051.599495285,1672669689.0939069,2.797823888813507e+18,0.005019238576030601,-0.08157694964355944,4.336730464933201e+17,6.438508270767764e+17,4.304140109201208e+17,9.733718246079762e+17,2.797823888813507e+18,0.3251831287908729,1.3395551170432567,-8279051.5994952805,1672669689.0939069,2.797823888813507e+18,-0.005019238576030619,-0.08157694964355944,4.336730464933201e+17,6.438508270767764e+17,4.304140109201208e+17,9.733718246079762e+17,2.797823888813507e+18,0.3251831287908729,1.3395551170432567,0.1303637928023291,0.06649383147118906,0.10727654631219148,0.09258088128109049,0.10151256049601312,0.14859858796578168,kiri
subagja,4,263.888,335.88,-12275726.490840882,1803058773.7758114,3.251020941689933e+18,0.08006812325898603,-0.2278866383228344,5.509452406094018e+17,8.817546382424434e+17,8.906492251921158e+17,1.3209215468205768e+18,3.251020941689933e+18,0.3308250702248126,1.404657054735868,12275726.490840875,1803058773.7758114,3.251020941689933e+18,-0.080068123258986,-0.2278866383228344,5.509452406094018e+17,8.817546382424434e+17,8.906492251921158e+17,1.3209215468205768e+18,3.251020941689933e+18,0.3308250702248126,1.404657054735868,0.12768165560647338,0.03539905543588569,0.133365992730642,0.0815418486303345,0.10393006047612939,0.0985491569333136,kiri
