subject,loop,start_time,end_time,EXG0_mean,EXG0_std,EXG0_var,EXG0_skew,EXG0_kurtosis,EXG0_delta_bandpower,EXG0_theta_bandpower,EXG0_alpha_bandpower,EXG0_beta_bandpower,EXG0_hjorth_activity,EXG0_hjorth_mobility,EXG0_hjorth_complexity,EXG1_mean,EXG1_std,EXG1_var,EXG1_skew,EXG1_kurtosis,EXG1_delta_bandpower,EXG1_theta_bandpower,EXG1_alpha_bandpower,EXG1_beta_bandpower,EXG1_hjorth_activity,EXG1_hjorth_mobility,EXG1_hjorth_complexity,CCA_15.5Hz,CCA_13.5Hz,CCA_11.5Hz,CCA_9.5Hz,CCA_5.5Hz,CCA_7.5Hz,label
syarif,5,354.924,71.916,-657979.8469027231,467498268.7204413,2.1855463125660995e+17,0.47806210880227346,2.738653613492377,4.222189004934664e+16,2.4101021462935252e+16,3.068663070113398e+16,5.083509589059917e+16,2.1855463125660995e+17,0.31929167080738424,1.6040538602417445,657979.8469027209,467498268.7204413,2.1855463125660995e+17,-0.47806210880227346,2.738653613492377,4.222189004934662e+16,2.4101021462935252e+16,3.068663070113398e+16,5.083509589059917e+16,2.1855463125660995e+17,0.31929167080738424,1.6040538602417445,0.055806826014818074,0.04376054544020537,0.09339718821084325,0.0900452184158242,0.10944754678387057,0.05736318078227875,landing
didan,1,71.92,143.912,-7382245.881019881,477259797.798225,2.2777691459440262e+17,0.5597919581816201,0.11509189479297177,5.040453041823332e+16,3.318264100310637e+16,6.48156282852348e+16,1.2362209339063946e+17,2.2777691459440262e+17,0.3261175648727156,1.3963308646135755,7382245.881019878,477259797.798225,2.277769145944026e+17,-0.5597919581816203,0.1150918947929731,5.040453041823331e+16,3.318264100310636e+16,6.48156282852348e+16,1.2362209339063946e+17,2.277769145944026e+17,0.32611756487271565,1.396330864613575,0.033094063203097386,0.03523191769142703,0.040437585387505824,0.09898635429088719,0.12623733338619664,0.059597859366560535,landing
didan,2,143.916,215.908,5472228.178665018,491758647.11912054,2.4182656701642774e+17,0.5822773265214652,0.3290151254755096,1.7929443907879898e+16,4.701489245070818e+16,4.963141586271557e+16,7.908135507208299e+16,2.4182656701642774e+17,0.3212041485653015,1.3959979188743037,-5472228.178665013,491758647.11912054,2.4182656701642774e+17,-0.5822773265214655,0.3290151254755096,1.79294439078799e+16,4.7014892450708184e+16,4.963141586271557e+16,7.908135507208299e+16,2.4182656701642774e+17,0.3212041485653015,1.3959979188743037,0.05191848781261085,0.11813725680531373,0.07693900113646557,0.07901967423330716,0.1455933794568306,0.07632936456366554,landing
didan,3,215.912,287.904,-3725876.6648405516,463528912.4887095,2.148590527129657e+17,0.31082543322537987,-0.37242203009854835,2.8648830017525084e+16,3.621079541411003e+16,5.031539394908696e+16,1.2255231182887466e+17,2.148590527129657e+17,0.321720870648471,1.314379028842807,3725876.6648405576,463528912.4887095,2.1485905271296573e+17,-0.31082543322537975,-0.3724220300985497,2.8648830017525084e+16,3.6210795414110024e+16,5.031539394908696e+16,1.2255231182887466e+17,2.1485905271296573e+17,0.321720870648471,1.314379028842807,0.06099139423393116,0.056849998344383076,0.07637987862463312,0.08677768247343913,0.119547493505577,0.12303029252980682,landing
didan,4,287.908,359.9,7864987.833588375,495893735.63322574,2.459105970402756e+17,0.6853270229899666,0.37431012242271455,2.9662669240508676e+16,5.1264452720493256e+16,7.53339430937516e+16,1.1076332177769125e+17,2.459105970402756e+17,0.31584221370235105,1.4476635105675324,-7864987.833588375,495893735.63322574,2.459105970402756e+17,-0.6853270229899666,0.37431012242271455,2.9662669240508668e+16,5.1264452720493256e+16,7.53339430937516e+16,1.1076332177769125e+17,2.459105970402756e+17,0.315842213702351,1.4476635105675328,0.11297164323657591,0.1125723475821821,0.10085356009326556,0.1851106981242843,0.11331913417076757,0.136316448607916,landing
didan,5,359.904,71.896,32208559.87779667,1738606940.757067,3.0227540944486477e+18,0.06819255459815099,0.40434684718762703,4.850080802018209e+17,7.101074255362284e+17,1.0003457131307113e+18,1.0767352481469106e+18,3.0227540944486477e+18,0.30991188671292047,1.3812642964812074,-32208559.87779666,1738606940.757067,3.0227540944486477e+18,-0.06819255459815098,0.40434684718762703,4.850080802018209e+17,7.101074255362285e+17,1.0003457131307113e+18,1.0767352481469106e+18,3.0227540944486477e+18,0.30991188671292047,1.3812642964812074,0.1307591082055262,0.057245906869179186,0.07156109039553177,0.10602025828648956,0.1768530762495704,0.036796262654075845,landing
subagja,1,71.9,143.892,-15454802.508351244,1886411550.8480399,3.558548539172907e+18,0.011370026819387997,-0.035076891673360144,3.8152376809971885e+17,6.035029544981345e+17,1.0439986793072492e+18,1.6878537290572946e+18,3.558548539172907e+18,0.33545046693344377,1.3018501886838498,15454802.508351248,1886411550.8480399,3.558548539172907e+18,-0.011370026819387967,-0.035076891673359256,3.815237680997189e+17,6.035029544981347e+17,1.0439986793072493e+18,1.6878537290572948e+18,3.558548539172907e+18,0.33545046693344377,1.3018501886838498,0.026978437226351668,0.14931259791813792,0.0692879660030388,0.08714250553684719,0.07594693458559963,0.13864806642991578,landing
subagja,2,143.896,215.888,-19912717.71525758,1973606740.5900428,3.8951235665024527e+18,-0.19695751749903312,0.3334163206715486,7.686504161193037e+17,1.1373509133328102e+18,8.584581222214729e+17,1.2197839744962294e+18,3.8951235665024527e+18,0.29175006415949545,1.4824976747870686,19912717.715257585,1973606740.5900428,3.8951235665024527e+18,0.19695751749903315,0.3334163206715486,7.686504161193034e+17,1.1373509133328102e+18,8.58458122221473e+17,1.219783974496229e+18,3.8951235665024527e+18,0.29175006415949545,1.4824976747870684,0.03942382932793995,0.047190861803697935,0.14947524517869318,0.12983996642033663,0.10380163994594699,0.11433000967118326,landing
subagja,3,215.892,287.884,-29892948.008467894,1821030658.9243472,3.316152660742442e+18,0.18710815567472852,0.29176607306513525,8.788731255466707e+17,7.793845029931699e+17,4.706221204942365e+17,1.4251195021247754e+18,3.316152660742442e+18,0.29204921874032413,1.4614536965019347,29892948.008467883,1821030658.9243472,3.316152660742442e+18,-0.1871081556747285,0.29176607306513525,8.788731255466706e+17,7.793845029931699e+17,4.706221204942365e+17,1.4251195021247757e+18,3.316152660742442e+18,0.29204921874032413,1.4614536965019347,0.0029035797006935296,0.08353960504596417,0.10314982565465644,0.17818616506095006,0.15116123949674357,0.07611947279566234,landing
subagja,4,287.888,359.88,-2703194.2932575443,1862607817.8899233,3.469307883264662e+18,0.032270435238703675,0.36702763316523823,4.4723864784947866e+17,8.232269365319813e+17,7.584884414693642e+17,1.4351965040250063e+18,3.469307883264662e+18,0.3116329743467477,1.388908675836942,2703194.2932575443,1862607817.8899233,3.469307883264662e+18,-0.0322704352387037,0.36702763316523823,4.4723864784947866e+17,8.232269365319813e+17,7.584884414693645e+17,1.4351965040250063e+18,3.469307883264662e+18,0.3116329743467477,1.388908675836942,0.14720122376487346,0.07649340739125995,0.08925276672097193,0.1207256568554797,0.11376429567462414,0.11713741098530163,landing
